Date,Symbol,Coin,Volume,Price,Market Cap
2017-07-24,etc,Ethereum Classic,38376500.0,15.88,1490707591.12
2017-07-25,etc,Ethereum Classic,73459100.0,14.8,1389798351.2
2017-07-26,etc,Ethereum Classic,46121200.0,14.74,1384631999.08
2017-07-27,etc,Ethereum Classic,28725000.0,14.67,1378517308.2
2017-07-28,etc,Ethereum Classic,49114900.0,14.17,1331984137.64
2017-07-29,etc,Ethereum Classic,64978500.0,14.47,1360641332.54
2017-07-30,etc,Ethereum Classic,37311700.0,13.84,1301427847.36
2017-07-31,etc,Ethereum Classic,45886300.0,13.95,1312626505.5
2017-08-01,etc,Ethereum Classic,84837600.0,14.5,1364838165.0
2017-08-02,etc,Ethereum Classic,83562000.0,14.77,1390725786.17
2017-08-03,etc,Ethereum Classic,74675000.0,15.38,1448649105.62
2017-08-04,etc,Ethereum Classic,51346600.0,15.04,1417098834.88
2017-08-05,etc,Ethereum Classic,96042900.0,15.83,1492029406.57
2017-08-06,etc,Ethereum Classic,80953500.0,15.36,1448211747.84
2017-08-07,etc,Ethereum Classic,60289900.0,15.32,1444921120.0
2017-08-08,etc,Ethereum Classic,87674400.0,15.9,1500120782.1
2017-08-09,etc,Ethereum Classic,96778500.0,15.39,1452492302.13
2017-08-10,etc,Ethereum Classic,42272700.0,15.25,1439759881.0
2017-08-11,etc,Ethereum Classic,46876500.0,15.15,1430796724.2
2017-08-12,etc,Ethereum Classic,49998000.0,14.77,1395364068.35
2017-08-13,etc,Ethereum Classic,58207000.0,14.29,1350469719.41
2017-08-14,etc,Ethereum Classic,38423800.0,14.09,1332012225.91
2017-08-15,etc,Ethereum Classic,49895100.0,13.69,1294373469.01
2017-08-16,etc,Ethereum Classic,77171900.0,14.15,1338574038.8
2017-08-17,etc,Ethereum Classic,54482400.0,14.23,1346149689.68
2017-08-18,etc,Ethereum Classic,70267100.0,13.83,1309178516.43
2017-08-19,etc,Ethereum Classic,48307800.0,13.74,1301092179.96
2017-08-20,etc,Ethereum Classic,40179500.0,13.98,1324265230.08
2017-08-21,etc,Ethereum Classic,112433000.0,14.89,1410921962.16
2017-08-22,etc,Ethereum Classic,98332200.0,14.32,1357368169.6
2017-08-23,etc,Ethereum Classic,325433000.0,15.32,1452649401.24
2017-08-24,etc,Ethereum Classic,106254000.0,15.2,1441750658.4
2017-08-25,etc,Ethereum Classic,50279400.0,15.29,1450777476.17
2017-08-26,etc,Ethereum Classic,41281300.0,15.28,1450310459.68
2017-08-27,etc,Ethereum Classic,150603000.0,16.05,1523908899.75
2017-08-28,etc,Ethereum Classic,96642600.0,15.78,1497969647.04
2017-08-29,etc,Ethereum Classic,68431200.0,15.81,1502116068.24
2017-08-30,etc,Ethereum Classic,66580300.0,15.68,1490259971.2
2017-08-31,etc,Ethereum Classic,85336600.0,16.32,1551576916.8
2017-09-01,etc,Ethereum Classic,807106000.0,21.72,2065736746.2
2017-09-02,etc,Ethereum Classic,638671000.0,19.53,1858072403.88
2017-09-03,etc,Ethereum Classic,229008000.0,18.77,1786358130.86
2017-09-04,etc,Ethereum Classic,244877000.0,15.96,1519432634.16
2017-09-05,etc,Ethereum Classic,217918000.0,16.7,1590409286.3
2017-09-06,etc,Ethereum Classic,227499000.0,18.93,1803392100.15
2017-09-07,etc,Ethereum Classic,188266000.0,17.84,1700109933.28
2017-09-08,etc,Ethereum Classic,269039000.0,15.13,1442332082.05
2017-09-09,etc,Ethereum Classic,133647000.0,14.92,1422780047.56
2017-09-10,etc,Ethereum Classic,208626000.0,13.58,1295424650.1
2017-09-11,etc,Ethereum Classic,142793000.0,14.58,1391278027.14
2017-09-12,etc,Ethereum Classic,167249000.0,14.45,1379330414.4
2017-09-13,etc,Ethereum Classic,103436000.0,14.13,1349232609.96
2017-09-14,etc,Ethereum Classic,217275000.0,9.0,859668858.0
2017-09-15,etc,Ethereum Classic,440180000.0,10.27,981296045.47
2017-09-16,etc,Ethereum Classic,147138000.0,9.9281,948942878.7839
2017-09-17,etc,Ethereum Classic,55888300.0,9.98588,954779844.5812
2017-09-18,etc,Ethereum Classic,116864000.0,11.7944,1128066730.9104
2017-09-19,etc,Ethereum Classic,71559900.0,11.5264,1102797598.7519999
2017-09-20,etc,Ethereum Classic,41485000.0,11.2677,1078398383.6235
2017-09-21,etc,Ethereum Classic,39390600.0,10.0798,965024398.0706
2017-09-22,etc,Ethereum Classic,32239600.0,10.2977,986222921.4768
2017-09-23,etc,Ethereum Classic,27143200.0,10.5786,1013455469.6334
2017-09-24,etc,Ethereum Classic,21542900.0,10.4616,1002578282.1
2017-09-25,etc,Ethereum Classic,34238500.0,10.8455,1039709399.5505
2017-09-26,etc,Ethereum Classic,84275400.0,11.3107,1084668565.8241
2017-09-27,etc,Ethereum Classic,119506000.0,12.69,1217343083.49
2017-09-28,etc,Ethereum Classic,176673000.0,12.7795,1226337088.3035
2017-09-29,etc,Ethereum Classic,124328000.0,12.5055,1200440198.8845
2017-09-30,etc,Ethereum Classic,81147700.0,12.9545,1243950214.338
2017-10-01,etc,Ethereum Classic,43828000.0,12.7524,1224851314.356
2017-10-02,etc,Ethereum Classic,37289200.0,12.4507,1196358267.2917
2017-10-03,etc,Ethereum Classic,37174800.0,12.3151,1183720207.6665
2017-10-04,etc,Ethereum Classic,23719600.0,11.955,1149483519.345
2017-10-05,etc,Ethereum Classic,26653400.0,11.9278,1147243524.2072
2017-10-06,etc,Ethereum Classic,29006700.0,12.2996,1183392668.934
2017-10-07,etc,Ethereum Classic,19543300.0,12.3163,1185391813.9999
2017-10-08,etc,Ethereum Classic,32294400.0,12.1097,1165886688.8827
2017-10-09,etc,Ethereum Classic,40455000.0,11.4968,1107242138.0832
2017-10-10,etc,Ethereum Classic,27989100.0,11.5367,1111450881.0517
2017-10-11,etc,Ethereum Classic,18099900.0,11.4889,1107202491.8833
2017-10-12,etc,Ethereum Classic,56233300.0,11.943,1151348576.976
2017-10-13,etc,Ethereum Classic,80370400.0,12.2089,1177363586.6718
2017-10-14,etc,Ethereum Classic,38388000.0,12.2603,1182705912.7533
2017-10-15,etc,Ethereum Classic,52576500.0,11.9548,1153613429.6544
2017-10-16,etc,Ethereum Classic,28622000.0,11.8803,1146797529.8823
2017-10-17,etc,Ethereum Classic,75217600.0,11.9168,1150689318.2848
2017-10-18,etc,Ethereum Classic,55702300.0,11.5698,1117545019.3182
2017-10-19,etc,Ethereum Classic,26144800.0,11.3512,1096786736.5224
2017-10-20,etc,Ethereum Classic,28219500.0,11.2441,1086796922.5701
2017-10-21,etc,Ethereum Classic,20552600.0,10.9011,1053983939.9187
2017-10-22,etc,Ethereum Classic,19638500.0,10.8196,1046449337.0672
2017-10-23,etc,Ethereum Classic,39223800.0,10.3137,997848690.7299
2017-10-24,etc,Ethereum Classic,42038200.0,10.5997,1025852989.4031
2017-10-25,etc,Ethereum Classic,25800400.0,10.6681,1032808450.3223
2017-10-26,etc,Ethereum Classic,18786200.0,10.4965,1016485321.579
2017-10-27,etc,Ethereum Classic,21498300.0,10.387,1006249827.882
2017-10-28,etc,Ethereum Classic,23853700.0,10.5486,1022235057.8508
2017-10-29,etc,Ethereum Classic,65120400.0,10.8654,1053278446.3656
2017-10-30,etc,Ethereum Classic,20268800.0,10.8648,1053565838.0712
2017-10-31,etc,Ethereum Classic,27196100.0,10.632,1031324626.08
2017-11-01,etc,Ethereum Classic,29745900.0,10.2493,994527429.6649
2017-11-02,etc,Ethereum Classic,38922200.0,10.0517,975669064.636
2017-11-03,etc,Ethereum Classic,134320000.0,12.3996,1203966428.7204
2017-11-04,etc,Ethereum Classic,159426000.0,11.9202,1157791670.1888
2017-11-05,etc,Ethereum Classic,333503000.0,13.3008,1292324987.5584
2017-11-06,etc,Ethereum Classic,435843000.0,14.3971,1399304769.2036
2017-11-07,etc,Ethereum Classic,175961000.0,13.854000000000001,1346950744.428
2017-11-08,etc,Ethereum Classic,139726000.0,14.0314,1364638736.4096
2017-11-09,etc,Ethereum Classic,128244000.0,14.2022,1381696873.3528
2017-11-10,etc,Ethereum Classic,297145000.0,14.4839,1409572597.6118
2017-11-11,etc,Ethereum Classic,916842000.0,19.0696,1856478726.0448
2017-11-12,etc,Ethereum Classic,721188000.0,15.388,1498536328.556
2017-11-13,etc,Ethereum Classic,350386000.0,16.0413,1562664105.7302
2017-11-14,etc,Ethereum Classic,448966000.0,17.8774,1742096941.899
2017-11-15,etc,Ethereum Classic,151020000.0,17.5647,1712175690.8339999
2017-11-16,etc,Ethereum Classic,182083000.0,16.8926,1647193067.7092
2017-11-17,etc,Ethereum Classic,152163000.0,17.2728,1684815460.2936
2017-11-18,etc,Ethereum Classic,160165000.0,17.7872,1735552084.2352
2017-11-19,etc,Ethereum Classic,110700000.0,17.9584,1752827584.7424
2017-11-20,etc,Ethereum Classic,146380000.0,18.4596,1802332341.3852
2017-11-21,etc,Ethereum Classic,189722000.0,17.7776,1736290245.8128
2017-11-22,etc,Ethereum Classic,93628500.0,18.0462,1763112206.073
2017-11-23,etc,Ethereum Classic,184184000.0,18.3589,1794235253.1243
2017-11-24,etc,Ethereum Classic,368693000.0,21.7633,2127637793.6918
2017-11-25,etc,Ethereum Classic,392356000.0,21.9044,2142136570.4508
2017-11-26,etc,Ethereum Classic,491952000.0,22.0009,2152275246.0219
2017-11-27,etc,Ethereum Classic,721936000.0,26.0035,2544675934.423
2017-11-28,etc,Ethereum Classic,1640390000.0,33.9517,3323611665.5433
2017-11-29,etc,Ethereum Classic,883166000.0,24.703000000000003,2418995944.995
2017-11-30,etc,Ethereum Classic,984810000.0,28.3112,2773219943.8552
2017-12-01,etc,Ethereum Classic,845298000.0,30.8498,3022892432.9152
2017-12-02,etc,Ethereum Classic,613079000.0,30.8527,3024160489.0478
2017-12-03,etc,Ethereum Classic,398023000.0,30.3495,2975797671.2190003
2017-12-04,etc,Ethereum Classic,273221000.0,30.3109,2972973153.3978
2017-12-05,etc,Ethereum Classic,329011000.0,30.5557,2997946166.4866
2017-12-06,etc,Ethereum Classic,410524000.0,28.875,2833874793.75
2017-12-07,etc,Ethereum Classic,447006000.0,26.8535,2636402970.8495
2017-12-08,etc,Ethereum Classic,572813000.0,29.6805,2914889256.45
2017-12-09,etc,Ethereum Classic,592624000.0,28.7024,2819744326.9184
2017-12-10,etc,Ethereum Classic,463824000.0,26.56,2610099672.0
2017-12-11,etc,Ethereum Classic,465175000.0,27.4603,2699391673.6227
2017-12-12,etc,Ethereum Classic,818235000.0,30.2782,2977117852.1374
2017-12-13,etc,Ethereum Classic,695360000.0,29.8573,2936436105.2741
2017-12-14,etc,Ethereum Classic,629029000.0,31.8625,3134414364.425
2017-12-15,etc,Ethereum Classic,528350000.0,32.2763,3175899418.3854
2017-12-16,etc,Ethereum Classic,1104890000.0,34.6948,3414720607.3484
2017-12-17,etc,Ethereum Classic,431766000.0,34.8287,3428740906.2376
2017-12-18,etc,Ethereum Classic,1071480000.0,39.665,3905812589.665
2017-12-19,etc,Ethereum Classic,932993000.0,40.4058,3979736542.302
2017-12-20,etc,Ethereum Classic,905803000.0,43.2426,4260201406.9398
2017-12-21,etc,Ethereum Classic,825905000.0,42.1126,4149887749.8538
2017-12-22,etc,Ethereum Classic,599273579.1044481,31.3360743814609,3088701715.4587803
2017-12-23,etc,Ethereum Classic,290994430.082361,34.007492836825,3352826876.98665
2017-12-24,etc,Ethereum Classic,136843050.893188,28.2342406670277,2784327605.43481
2017-12-25,etc,Ethereum Classic,130373497.76688401,28.343989366942,2795829739.78718
2017-12-26,etc,Ethereum Classic,161262605.678056,30.2300153034103,2982598238.21758
2017-12-27,etc,Ethereum Classic,102316074.554093,28.7952261627746,2841740860.75291
2017-12-28,etc,Ethereum Classic,108235932.18923299,26.9653630343369,2661802435.03206
2017-12-29,etc,Ethereum Classic,112973654.330355,27.319976659371,2697476635.18989
2017-12-30,etc,Ethereum Classic,121133812.03134099,24.9855861246414,2467579433.96874
2017-12-31,etc,Ethereum Classic,97855442.15094,26.112342081210297,2579478936.69138
2018-01-01,etc,Ethereum Classic,286690405.850807,30.103519332269897,2974473655.78121
2018-01-02,etc,Ethereum Classic,501716514.83873796,35.4588931063982,3504492010.3282104
2018-01-03,etc,Ethereum Classic,329854559.66956687,36.99828223415194,3657531047.199468
2018-01-04,etc,Ethereum Classic,637105361.8742223,40.899002474026744,4044125143.156687
2018-01-05,etc,Ethereum Classic,255482385.3595152,32.30320398453007,3194945321.2855678
2018-01-06,etc,Ethereum Classic,194345041.89460552,34.72444537955773,3435245420.2517962
2018-01-07,etc,Ethereum Classic,223064834.79390052,35.584031466820576,3521143890.1818423
2018-01-08,etc,Ethereum Classic,598902121.0180871,35.20606584422456,3484592856.2216988
2018-01-09,etc,Ethereum Classic,576110185.4171793,40.05854762938847,3965838156.6088257
2018-01-10,etc,Ethereum Classic,645744403.3966051,37.50917124397636,3714338143.091339
2018-01-11,etc,Ethereum Classic,479822771.09304434,33.69114942330523,3337067112.4114885
2018-01-12,etc,Ethereum Classic,623479788.310979,42.42269194901564,4202920111.829639
2018-01-13,etc,Ethereum Classic,679893361.8798307,43.76039339429771,4336517271.41689
2018-01-14,etc,Ethereum Classic,933883101.2887254,44.34392489236065,4395414046.223905
2018-01-15,etc,Ethereum Classic,409163536.8790054,41.56634459128614,4121097811.616429
2018-01-16,etc,Ethereum Classic,774274694.6493522,30.034443028719267,2978486822.023896
2018-01-17,etc,Ethereum Classic,753124229.6477891,30.59887027857512,3035194443.3167186
2018-01-18,etc,Ethereum Classic,453194419.702211,30.33482432219334,3009732418.547584
2018-01-19,etc,Ethereum Classic,324397675.17255795,31.565332983673194,3132580766.131317
2018-01-20,etc,Ethereum Classic,243465631.85835692,34.968472090363605,3471133317.9270725
2018-01-21,etc,Ethereum Classic,339566553.0838898,31.79066682947813,3156453345.8186693
2018-01-22,etc,Ethereum Classic,219291843.20019782,28.644210908242783,2844737390.616563
2018-01-23,etc,Ethereum Classic,215765814.59207708,28.330892723605363,2814295266.4000144
2018-01-24,etc,Ethereum Classic,162551610.68085128,29.232768317299534,2904590807.730011
2018-01-25,etc,Ethereum Classic,149246133.8627474,28.45919279796845,2828411810.489777
2018-01-26,etc,Ethereum Classic,184308792.6482502,28.181894567909023,2801520260.700509
2018-01-27,etc,Ethereum Classic,124111567.31781384,28.233778347948114,2807174779.972486
2018-01-28,etc,Ethereum Classic,299523370.1739439,32.09231670105955,3191767320.188089
2018-01-29,etc,Ethereum Classic,177582879.82289952,30.418252347816786,3026037310.102096
2018-01-30,etc,Ethereum Classic,181853110.46922657,30.36954345930325,3021171749.7376776
2018-01-31,etc,Ethereum Classic,227808041.76122808,26.450049584266267,2631911020.0802326
2018-02-01,etc,Ethereum Classic,263456276.69236842,27.989934599178532,2785797101.432248
2018-02-02,etc,Ethereum Classic,241518969.15711415,24.19603842624392,2408741805.4461594
2018-02-03,etc,Ethereum Classic,331396086.82565933,23.12327569707116,2302511716.0504336
2018-02-04,etc,Ethereum Classic,175997574.8127457,23.173826027440143,2308073421.9167056
2018-02-05,etc,Ethereum Classic,220267267.8887421,20.930211694707502,2085098854.1119747
2018-02-06,etc,Ethereum Classic,165391347.36006108,16.464518252859243,1640609950.7775185
2018-02-07,etc,Ethereum Classic,311521886.0024075,19.01997999104926,1895715357.3542426
2018-02-08,etc,Ethereum Classic,216211339.81488115,18.163223241926442,1810753370.96733
2018-02-09,etc,Ethereum Classic,247607034.1158834,21.42096832405784,2136031206.7522388
2018-02-10,etc,Ethereum Classic,346362319.02521974,25.342500159583572,2527691123.492056
2018-02-11,etc,Ethereum Classic,230106366.911987,24.102655803405383,2404597262.3646283
2018-02-12,etc,Ethereum Classic,340992237.94337416,24.17226233059364,2412119359.1967797
2018-02-13,etc,Ethereum Classic,472904895.62170774,29.318726474717444,2926400013.987973
2018-02-14,etc,Ethereum Classic,893754542.9349687,32.81939548570128,3276620607.601947
2018-02-15,etc,Ethereum Classic,848488804.3358681,35.002229411090184,3495376847.4448237
2018-02-16,etc,Ethereum Classic,550823550.4053227,33.99694309807767,3395784933.327033
2018-02-17,etc,Ethereum Classic,424671656.578118,34.17630039058912,3414480043.628212
2018-02-18,etc,Ethereum Classic,386696387.7216343,34.40421976295385,3438081938.883989
2018-02-19,etc,Ethereum Classic,407913964.33152187,33.34668552158381,3333182590.5048537
2018-02-20,etc,Ethereum Classic,851106092.3836473,38.89307312463154,3888501564.667231
2018-02-21,etc,Ethereum Classic,909216471.5064012,37.98062180694001,3798158727.434634
2018-02-22,etc,Ethereum Classic,596982581.1457075,32.26312627002796,3227934010.413496
2018-02-23,etc,Ethereum Classic,611317530.1856309,32.505963559843245,3252205986.287881
2018-02-24,etc,Ethereum Classic,871618796.70831,37.584238154919156,3761195653.0558405
2018-02-25,etc,Ethereum Classic,975331260.1049126,37.723990479606705,3776029152.1165423
2018-02-26,etc,Ethereum Classic,566456492.1692523,36.238324742382076,3628177014.514924
2018-02-27,etc,Ethereum Classic,536090430.17482287,35.638037993953255,3568902141.472703
2018-02-28,etc,Ethereum Classic,463885741.90775925,35.63773036290928,3569705542.3512506
2018-03-01,etc,Ethereum Classic,451119608.55389464,32.71653521962087,3277883633.614354
2018-03-02,etc,Ethereum Classic,405976472.66308635,32.842018987297976,3291228218.797997
2018-03-03,etc,Ethereum Classic,517495694.6464717,30.84052419033923,3091362641.004332
2018-03-04,etc,Ethereum Classic,618037824.4013423,28.734159071158185,2880888972.270409
2018-03-05,etc,Ethereum Classic,581840010.0137185,29.49179230118116,2957539681.3668237
2018-03-06,etc,Ethereum Classic,563946184.6324673,26.699976809420363,2678193585.923386
2018-03-07,etc,Ethereum Classic,367248770.22895217,24.646505308849736,2472768227.106023
2018-03-08,etc,Ethereum Classic,402346572.8367943,22.154134738271736,2223209668.920515
2018-03-09,etc,Ethereum Classic,587599162.8698863,22.662423333156895,2274731699.7587137
2018-03-10,etc,Ethereum Classic,472189073.5658296,22.04862547440135,2213589591.840532
2018-03-11,etc,Ethereum Classic,265910592.2142523,20.790683652212913,2087762093.5438824
2018-03-12,etc,Ethereum Classic,274956626.7042967,21.21625913945849,2130968875.5505745
2018-03-13,etc,Ethereum Classic,231548277.28618696,20.354387329148466,2044870772.8136878
2018-03-14,etc,Ethereum Classic,185812504.53877532,19.777540965948496,1987347449.9484155
2018-03-15,etc,Ethereum Classic,211406513.4677972,17.210214094895374,1729754990.785204
2018-03-16,etc,Ethereum Classic,382270881.97641605,18.448787186030085,1854649749.7603464
2018-03-17,etc,Ethereum Classic,220715335.2572736,18.098286828851496,1819815969.095636
2018-03-18,etc,Ethereum Classic,170909523.51638305,16.73072537143344,1682675387.931159
2018-03-19,etc,Ethereum Classic,248587016.2369208,16.795174097521922,1689555700.563366
2018-03-20,etc,Ethereum Classic,328467326.88108283,19.46000159384845,1958065807.9530675
2018-03-21,etc,Ethereum Classic,445234320.59062266,19.97326820983251,2010175105.1176634
2018-03-22,etc,Ethereum Classic,307889185.47117186,19.73721160056142,1986856886.229875
2018-03-23,etc,Ethereum Classic,252484924.72465807,19.591001783211176,1972585487.6705766
2018-03-24,etc,Ethereum Classic,207849374.79714432,18.880968258562238,1901506825.8712173
2018-03-25,etc,Ethereum Classic,147658770.11884674,18.335766839336472,1846986767.040798
2018-03-26,etc,Ethereum Classic,122147775.11589192,17.976228259458807,1811146216.6318738
2018-03-27,etc,Ethereum Classic,201829722.69129968,16.539949549992553,1666791599.7070432
2018-03-28,etc,Ethereum Classic,198208190.06575042,16.049419574254166,1617695099.0592518
2018-03-29,etc,Ethereum Classic,155126046.74016967,16.13692609877743,1626855371.4011068
2018-03-30,etc,Ethereum Classic,183214535.7043319,14.856107589721216,1498045855.8445914
2018-03-31,etc,Ethereum Classic,171335904.81492463,14.513765662042108,1463831931.564999
2018-04-01,etc,Ethereum Classic,121226424.78977384,14.452265923133956,1457934050.6238954
2018-04-02,etc,Ethereum Classic,119510488.25445372,13.649529934507177,1377241651.6012244
2018-04-03,etc,Ethereum Classic,118762057.28819697,14.161481951411664,1429194233.805193
2018-04-04,etc,Ethereum Classic,136512735.26772824,15.206177832971315,1534948541.4722586
2018-04-05,etc,Ethereum Classic,97925346.89851916,13.726376922471815,1385865046.7366366
2018-04-06,etc,Ethereum Classic,95093876.76964912,13.819239572827703,1395530726.047166
2018-04-07,etc,Ethereum Classic,80692376.98699094,13.18707856748703,1331975231.4375875
2018-04-08,etc,Ethereum Classic,74913406.53278321,13.456920437174606,1359517589.5761707
2018-04-09,etc,Ethereum Classic,91943219.08591038,14.058133100907355,1420552812.7867775
2018-04-10,etc,Ethereum Classic,91170739.68688266,13.648756449048884,1379469973.5519707
2018-04-11,etc,Ethereum Classic,71412548.72235207,13.69487319629243,1384416963.677533
2018-04-12,etc,Ethereum Classic,102709052.37907271,14.566138370894615,1472789839.639246
2018-04-13,etc,Ethereum Classic,227539279.91397217,16.114775060020897,1629676904.47865
2018-04-14,etc,Ethereum Classic,198875682.9983403,15.570258501464336,1574902188.4940324
2018-04-15,etc,Ethereum Classic,139538409.82659936,15.94807998038032,1613415452.2513006
2018-04-16,etc,Ethereum Classic,129299752.20672624,16.634090413612633,1683125811.3125978
2018-04-17,etc,Ethereum Classic,131045866.8013578,16.150692023253082,1634515378.453138
2018-04-18,etc,Ethereum Classic,141682609.9051924,16.10675108613767,1630368736.526281
2018-04-19,etc,Ethereum Classic,209073929.8054858,17.48612551168932,1770318166.1972196
2018-04-20,etc,Ethereum Classic,181068511.86903507,18.284513577092138,1851494909.6266112
2018-04-21,etc,Ethereum Classic,244981077.83314213,19.211908580285357,1945729114.5674372
2018-04-22,etc,Ethereum Classic,223287301.03552184,18.47440210343398,1871406516.4345226
2018-04-23,etc,Ethereum Classic,162877735.20218334,18.529830022858366,1877363867.0262027
2018-04-24,etc,Ethereum Classic,285459926.5878567,20.227285338531296,2049715413.8606622
2018-04-25,etc,Ethereum Classic,328104627.2739406,22.064001491054345,2236241269.842056
2018-04-26,etc,Ethereum Classic,368029779.9483439,18.47240053841843,1872564015.5191653
2018-04-27,etc,Ethereum Classic,289340169.478006,20.7809976103522,2106967683.8656406
2018-04-28,etc,Ethereum Classic,280466919.91871977,20.41494563958745,2070231560.1135821
2018-04-29,etc,Ethereum Classic,250577943.8787177,21.276769334149915,2158016244.772252
2018-04-30,etc,Ethereum Classic,275395430.39665246,21.43505634128609,2174465207.709752
2018-05-01,etc,Ethereum Classic,351683898.24910545,21.38912711848212,2170200513.1058564
2018-05-02,etc,Ethereum Classic,213305273.45979792,21.134630964476095,2144767732.9668226
2018-05-03,etc,Ethereum Classic,184939707.4384896,21.07594495125385,2139195766.9852948
2018-05-04,etc,Ethereum Classic,101662662.70995872,22.785089384487303,2313046485.7973785
2018-05-05,etc,Ethereum Classic,301244539.5435065,22.01714774961066,2235432759.745025
2018-05-06,etc,Ethereum Classic,264626874.2893345,22.347386655155148,2269311592.2933326
2018-05-07,etc,Ethereum Classic,675298295.1193755,25.15953610119472,2555265636.8729486
2018-05-08,etc,Ethereum Classic,415583180.9531982,23.31312850843945,2368100781.125234
2018-05-09,etc,Ethereum Classic,259341298.49837536,22.022509704551354,2237341329.1032314
2018-05-10,etc,Ethereum Classic,296090164.56961936,21.11607155332437,2145573201.0688214
2018-05-11,etc,Ethereum Classic,222779885.1571172,19.369724806980862,1968425465.9736075
2018-05-12,etc,Ethereum Classic,354834664.23596466,17.702702228672837,1799285288.171421
2018-05-13,etc,Ethereum Classic,260136526.03516245,18.062797099449945,1836161374.5053532
2018-05-14,etc,Ethereum Classic,205429482.96317095,18.593665741307024,1890410465.48406
2018-05-15,etc,Ethereum Classic,224306032.7563744,18.650716833336503,1896494187.2458532
2018-05-16,etc,Ethereum Classic,237936071.16326278,18.110380017876288,1841818566.659432
2018-05-17,etc,Ethereum Classic,205266554.2184204,17.599718803014873,1790150311.7299242
2018-05-18,etc,Ethereum Classic,165362938.59324583,16.937144258706805,1723009520.317733
2018-05-19,etc,Ethereum Classic,178645682.56264004,17.82990385249218,1814093600.5555637
2018-05-20,etc,Ethereum Classic,151126410.68499756,17.477459798843814,1778487450.9512239
2018-05-21,etc,Ethereum Classic,139754334.711581,17.901497250328024,1821909541.068991
2018-05-22,etc,Ethereum Classic,124812916.84063172,17.420115952839232,1773172193.5169997
2018-05-23,etc,Ethereum Classic,132251081.20754978,16.437501519975235,1673393673.7386591
2018-05-24,etc,Ethereum Classic,169298834.8424558,15.114957800970712,1538980169.4191706
2018-05-25,etc,Ethereum Classic,165953169.04048157,15.759204320513222,1604803365.917012
2018-05-26,etc,Ethereum Classic,132578483.58413912,15.309648802118199,1559239734.746744
2018-05-27,etc,Ethereum Classic,117419834.18060644,15.446111807326874,1573365693.3654306
2018-05-28,etc,Ethereum Classic,117314601.74153769,15.318158985198224,1560542547.5640109
2018-05-29,etc,Ethereum Classic,122438441.39761531,14.3398419606392,1461089049.8613973
2018-05-30,etc,Ethereum Classic,144450301.8153911,15.276762156444445,1556787246.967473
2018-05-31,etc,Ethereum Classic,121054358.0046092,15.323463029925625,1561928033.8433516
2018-06-01,etc,Ethereum Classic,116892534.22977571,15.371680204563935,1567213860.132879
2018-06-02,etc,Ethereum Classic,143394246.22951147,15.511273246017232,1581818907.0565073
2018-06-03,etc,Ethereum Classic,145945376.01362115,15.752987222888533,1606853609.7599578
2018-06-04,etc,Ethereum Classic,148492167.78156438,16.10272886238513,1642917900.15304
2018-06-05,etc,Ethereum Classic,142910093.91325474,15.29456501663221,1560777446.0434012
2018-06-06,etc,Ethereum Classic,130705553.14309338,15.521479389003751,1584370514.5904677
2018-06-07,etc,Ethereum Classic,118040978.87343696,15.2641208857886,1558475794.0627015
2018-06-08,etc,Ethereum Classic,98560195.118818,15.067830336000895,1538799671.804256
2018-06-09,etc,Ethereum Classic,132183938.97709392,15.401651168123975,1573271197.0230474
2018-06-10,etc,Ethereum Classic,107664002.53526698,15.026790064918778,1535344663.4851198
2018-06-11,etc,Ethereum Classic,159894610.71066758,12.633095044739079,1291079738.2314892
2018-06-12,etc,Ethereum Classic,116792986.54219615,12.917110956780414,1320419865.6297026
2018-06-13,etc,Ethereum Classic,635536606.2686392,14.90489522814499,1523998126.975501
2018-06-14,etc,Ethereum Classic,294910094.5706641,13.927812586100593,1424429677.8500822
2018-06-15,etc,Ethereum Classic,259496055.21210653,14.056251735277428,1437898636.7494779
2018-06-16,etc,Ethereum Classic,183532173.36602744,13.837512440678205,1415863723.9511907
2018-06-17,etc,Ethereum Classic,215750595.85569933,14.46233511325434,1480157261.2318602
2018-06-18,etc,Ethereum Classic,153764132.2515768,14.15971677707268,1449528648.9000847
2018-06-19,etc,Ethereum Classic,229694168.04936725,15.119479183151352,1548149515.4479392
2018-06-20,etc,Ethereum Classic,255976735.76288375,15.553303644373473,1592951706.2570949
2018-06-21,etc,Ethereum Classic,336860712.941943,16.850850808584926,1726263757.7421935
2018-06-22,etc,Ethereum Classic,394407681.988716,17.470925985770194,1790221833.1223452
2018-06-23,etc,Ethereum Classic,432079441.0105589,14.735000156296234,1510230259.9542265
2018-06-24,etc,Ethereum Classic,227769548.71739385,14.928108830416145,1530386276.4975665
2018-06-25,etc,Ethereum Classic,278574151.4110185,14.951886031507074,1533190496.1110187
2018-06-26,etc,Ethereum Classic,253808904.01892692,15.807219340063126,1621291510.2014105
2018-06-27,etc,Ethereum Classic,205449424.0556161,14.900158626052649,1528617971.760635
2018-06-28,etc,Ethereum Classic,227331935.75732848,15.401651260027368,1580442785.0986998
2018-06-29,etc,Ethereum Classic,187905256.64513236,14.668767540867467,1505592619.00806
2018-06-30,etc,Ethereum Classic,211885814.59128982,15.276321224472493,1568330228.1110034
2018-07-01,etc,Ethereum Classic,251480594.79154783,16.09373730471597,1652642113.3712838
